,ALPHA_DEG,BETA_DEG,MACH,CA,CN,CY,CLL,CM,CLN,XCP,ZCP
3383,-2,5,9.5,0.0328598,0.0257939,-0.0482077,0.00489556,-0.00154669,0.0712458,-2.38203,0.25506
3384,-1,-6,9.5,0.037543,0.0456151,0.0592083,-0.00582184,-0.00621157,-0.0870015,-2.38065,0.266474
3385,-1,-5,9.5,0.0346841,0.0462492,0.0479967,-0.00480477,-0.00615902,-0.0709633,-2.35675,0.264219
3386,-1,-4,9.5,0.0333854,0.0467425,0.0374868,-0.00382323,-0.00617688,-0.0556286,-2.33534,0.262202
3387,-1,-3,9.5,0.0327534,0.0471304,0.0275596,-0.00287659,-0.00626559,-0.0408921,-2.31737,0.260525
3388,-1,-2,9.5,0.0327236,0.0473416,0.0181352,-0.00191581,-0.00629676,-0.0269628,-2.30382,0.259258
3389,-1,-1,9.5,0.032257,0.0475277,0.009019,-0.000983295,-0.00635628,-0.0133651,-2.29532,0.258493
3390,-1,0,9.5,0.0316751,0.0476069,9.57372e-05,-2.58662e-05,-0.00632852,-9.3208e-05,-2.29228,0.258176
3391,-1,1,9.5,0.0324726,0.0475092,-0.0088311,0.000915837,-0.0063392,0.0131974,-2.29522,0.258512
3392,-1,2,9.5,0.0327652,0.0473577,-0.0179357,0.00185808,-0.00632527,0.026643,-2.30359,0.259287
3393,-1,3,9.5,0.0329227,0.047137,-0.0273716,0.00281288,-0.00628754,0.0405998,-2.31712,0.260575
3394,-1,4,9.5,0.0335212,0.0467926,-0.0372894,0.00376945,-0.00620759,0.0553113,-2.33504,0.262269
3395,-1,5,9.5,0.0348691,0.0463119,-0.0477874,0.00474936,-0.00619395,0.0707373,-2.35641,0.264297
3396,0,-6,9.5,0.0396523,0.0666076,0.0588251,-0.00567639,-0.0108368,-0.0866532,-2.35375,0.273981
3397,0,-5,9.5,0.0372132,0.0671357,0.0476855,-0.00470083,-0.0108196,-0.0705293,-2.32952,0.272029
3398,0,-4,9.5,0.0358026,0.0675378,0.0372558,-0.00373329,-0.0108006,-0.0554814,-2.3079,0.27029
3399,0,-3,9.5,0.0349487,0.0678823,0.0273885,-0.00280791,-0.0108706,-0.040764,-2.28984,0.268847
3400,0,-2,9.5,0.0349333,0.0680547,0.018015,-0.00185839,-0.0108868,-0.0268883,-2.27632,0.267749
3401,0,-1,9.5,0.0344049,0.0682217,0.00895613,-0.000945356,-0.0109372,-0.0133465,-2.26784,0.267103
3402,0,0,9.5,0.0334856,0.0682825,9.47916e-05,-2.51157e-05,-0.0108975,-0.000115033,-2.26484,0.266856
3403,0,1,9.5,0.0347013,0.0681848,-0.0087813,0.000877337,-0.0109232,0.0131909,-2.26769,0.267129
3404,0,2,9.5,0.0347469,0.0680879,-0.0178187,0.00181137,-0.0109278,0.026496,-2.27612,0.267783
3405,0,3,9.5,0.0350275,0.0678896,-0.0272051,0.00274846,-0.0108923,0.0404376,-2.28962,0.268898
3406,0,4,9.5,0.0356027,0.0675925,-0.0370563,0.00368696,-0.0108317,0.0550883,-2.3076,0.270358
3407,0,5,9.5,0.0372744,0.0671894,-0.0474903,0.00464109,-0.0108373,0.0702988,-2.32917,0.272111
3408,1,-6,9.5,0.0434464,0.0881769,0.0585682,-0.00557944,-0.0155791,-0.0865478,-2.32628,0.280116
3409,1,-5,9.5,0.0410442,0.0886044,0.0474821,-0.00462872,-0.0155688,-0.0702097,-2.30209,0.278399
3410,1,-4,9.5,0.0389274,0.0889305,0.037103,-0.00368519,-0.0155135,-0.0553252,-2.28065,0.276876
3411,1,-3,9.5,0.0380036,0.0892169,0.0272809,-0.00277148,-0.0155624,-0.0406922,-2.26281,0.275611
3412,1,-2,9.5,0.0378279,0.0893516,0.0179542,-0.00183857,-0.0155619,-0.0268567,-2.24948,0.274662
3413,1,-1,9.5,0.0373557,0.0894979,0.00892564,-0.000940024,-0.0156048,-0.0133293,-2.24117,0.274098
3414,1,0,9.5,0.0367537,0.0895427,8.50497e-05,-2.33461e-05,-0.01558,-0.000153934,-2.2384,0.273899
3415,1,1,9.5,0.0377312,0.0894541,-0.00876035,0.000878387,-0.0155894,0.0130439,-2.24108,0.274115
3416,1,2,9.5,0.0376604,0.0893889,-0.017766,0.00180286,-0.0156035,0.026333,-2.24937,0.274705
3417,1,3,9.5,0.037945,0.0892147,-0.0271067,0.00271961,-0.0155772,0.0402698,-2.26257,0.275661
3418,1,4,9.5,0.0386267,0.088967,-0.036914,0.00364316,-0.015535,0.0548169,-2.28034,0.276941
3419,1,5,9.5,0.0407075,0.0886411,-0.0473005,0.00457184,-0.0155631,0.0698571,-2.30175,0.278477
3420,2,-6,9.5,0.0462386,0.110486,0.0584444,-0.00553414,-0.0203764,-0.0864076,-2.29956,0.284981
3421,2,-5,9.5,0.0443043,0.110837,0.047393,-0.00458998,-0.0203861,-0.0698933,-2.27577,0.283441
3422,2,-4,9.5,0.0416404,0.111098,0.0370354,-0.00367007,-0.0203005,-0.0551458,-2.25482,0.28208
3423,2,-3,9.5,0.0408154,0.111311,0.0272483,-0.00275344,-0.0203208,-0.0406155,-2.2375,0.280955
3424,2,-2,9.5,0.0405019,0.11144,0.0179369,-0.00183529,-0.0203251,-0.0268103,-2.22465,0.280124
3425,2,-1,9.5,0.0401805,0.111547,0.00890787,-0.000930657,-0.0203573,-0.0133695,-2.21662,0.27961
3426,2,0,9.5,0.0395462,0.111603,8.34918e-05,-2.23092e-05,-0.0203329,-0.000180875,-2.21386,0.279418
3427,2,1,9.5,0.0404577,0.111542,-0.00874188,0.000882309,-0.0203696,0.0129741,-2.21654,0.279625
3428,2,2,9.5,0.0404883,0.111472,-0.0177524,0.00179875,-0.0203598,0.0262959,-2.22449,0.280156
3429,2,3,9.5,0.0408121,0.11132,-0.0270736,0.00270955,-0.0203351,0.0402108,-2.23728,0.281003
3430,2,4,9.5,0.0415778,0.111116,-0.0368625,0.0036245,-0.0203104,0.0546889,-2.25453,0.282141
3431,2,5,9.5,0.0439702,0.110867,-0.0472182,0.00453611,-0.0203745,0.0695248,-2.27542,0.283514
3432,3,-6,9.5,0.048992,0.133712,0.0584328,-0.00552321,-0.0253222,-0.0864474,-2.27446,0.28875
3433,3,-5,9.5,0.0474693,0.134017,0.0474025,-0.00457119,-0.0253444,-0.0697627,-2.25141,0.287339
3434,3,-4,9.5,0.0447597,0.134196,0.0370579,-0.00367534,-0.0252528,-0.0551288,-2.23125,0.286102
3435,3,-3,9.5,0.0442958,0.134327,0.0273006,-0.00274644,-0.0252311,-0.0407715,-2.21468,0.28508
3436,3,-2,9.5,0.0437122,0.134462,0.0179549,-0.00184025,-0.0252528,-0.0268376,-2.20244,0.284328
3437,3,-1,9.5,0.043377,0.134561,0.00892421,-0.000935285,-0.0252744,-0.0133965,-2.1948,0.283864
3438,3,0,9.5,0.0427815,0.134617,8.25582e-05,-2.26491e-05,-0.0252483,-0.000202471,-2.19219,0.283691
3439,3,1,9.5,0.0436338,0.134566,-0.00875871,0.000889365,-0.0252876,0.0129546,-2.19472,0.283877
3440,3,2,9.5,0.0436971,0.134498,-0.0177802,0.00180553,-0.0252828,0.0263183,-2.20229,0.284356
3441,3,3,9.5,0.0439509,0.134375,-0.0271067,0.00272055,-0.0252684,0.0402497,-2.21447,0.285122
3442,3,4,9.5,0.0447306,0.134209,-0.0368903,0.0036316,-0.0252613,0.0546833,-2.23098,0.286157
3443,3,5,9.5,0.0471468,0.134047,-0.0472334,0.00452362,-0.0253305,0.0694722,-2.25108,0.287407
3444,4,-6,9.5,0.0523696,0.158,0.0585648,-0.00555803,-0.0304756,-0.0868034,-2.25164,0.29162
3445,4,-5,9.5,0.0509907,0.158266,0.0475171,-0.00458584,-0.0305084,-0.0700116,-2.22955,0.290306
3446,4,-4,9.5,0.0483914,0.158387,0.0371734,-0.00370228,-0.0304288,-0.0552651,-2.21037,0.289157
3447,4,-3,9.5,0.0478725,0.158464,0.027398,-0.00276315,-0.0303946,-0.0410288,-2.19471,0.288215
3448,4,-2,9.5,0.0473967,0.158587,0.0180281,-0.00185204,-0.0304043,-0.0270719,-2.18317,0.287527
3449,4,-1,9.5,0.0471287,0.15867,0.00896293,-0.000939372,-0.0304189,-0.0135979,-2.176,0.2871
3450,4,0,9.5,0.0464053,0.158739,8.04229e-05,-2.49766e-05,-0.0303712,-0.00022876,-2.17355,0.286944
3451,4,1,9.5,0.0473984,0.15868,-0.00879886,0.000893857,-0.030432,0.0131504,-2.17593,0.287111
3452,4,2,9.5,0.0473905,0.158626,-0.0178552,0.0018213,-0.0304349,0.0266109,-2.18302,0.287552
3453,4,3,9.5,0.0475066,0.158515,-0.0272087,0.00274331,-0.0304341,0.040496,-2.1945,0.288251
3454,4,4,9.5,0.0484638,0.158396,-0.0370166,0.00365851,-0.0304406,0.0548264,-2.21011,0.289207
3455,4,5,9.5,0.0508707,0.158278,-0.0473625,0.00454439,-0.0305039,0.0696568,-2.22924,0.290366
3456,5,-6,9.5,0.0562854,0.183501,0.0588271,-0.00563207,-0.0358669,-0.0872838,-2.23135,0.293777
3457,5,-5,9.5,0.0554271,0.183766,0.0477637,-0.00465216,-0.035916,-0.0704248,-2.21042,0.292542
3458,5,-4,9.5,0.0530616,0.183835,0.037378,-0.00375294,-0.0358511,-0.0555954,-2.19235,0.291464
3459,5,-3,9.5,0.0519334,0.183903,0.0275508,-0.00282568,-0.0358273,-0.0412994,-2.17765,0.290585
3460,5,-2,9.5,0.0515316,0.183961,0.018148,-0.00187972,-0.0358113,-0.0273672,-2.16684,0.289941
3461,5,-1,9.5,0.0511344,0.184036,0.00902694,-0.000954452,-0.0358224,-0.0138298,-2.16018,0.289549
3462,5,0,9.5,0.050127,0.184108,8.22825e-05,-3.07895e-05,-0.0357618,-0.000312231,-2.1579,0.289404
3463,5,1,9.5,0.0513396,0.184043,-0.00886103,0.000904749,-0.0358288,0.0132826,-2.16012,0.289559
3464,5,2,9.5,0.0513092,0.18399,-0.0179796,0.00185311,-0.0358305,0.0268321,-2.16675,0.289968
3465,5,3,9.5,0.0516155,0.183902,-0.0273818,0.00278821,-0.0358378,0.0407567,-2.17746,0.290617
3466,5,4,9.5,0.0528113,0.18381,-0.0372177,0.00369857,-0.0358559,0.0550112,-2.19211,0.291508
3467,5,5,9.5,0.0549177,0.183735,-0.0476044,0.00460078,-0.0359015,0.0699063,-2.21013,0.292594
3468,6,-6,9.5,0.0611507,0.210338,0.0592625,-0.00575508,-0.0415311,-0.0876084,-2.21361,0.295388
3469,6,-5,9.5,0.060185,0.210545,0.0481236,-0.00472361,-0.0415956,-0.0706668,-2.19393,0.294216
3470,6,-4,9.5,0.0581291,0.210607,0.037671,-0.00380985,-0.0415453,-0.0556742,-2.17703,0.293202
3471,6,-3,9.5,0.0568118,0.21065,0.0277838,-0.00289368,-0.0415194,-0.0414299,-2.16337,0.292378
3472,6,-2,9.5,0.0565517,0.210661,0.0183241,-0.00191545,-0.0414782,-0.0275324,-2.15335,0.291777
3473,6,-1,9.5,0.0560092,0.210763,0.00910678,-0.000981756,-0.0415141,-0.0139211,-2.14721,0.291409
3474,6,0,9.5,0.0548368,0.210812,8.12135e-05,-3.89076e-05,-0.0414298,-0.000295651,-2.14512,0.291279
3475,6,1,9.5,0.0560179,0.210761,-0.00893938,0.000928558,-0.0415208,0.013304,-2.14715,0.291418
3476,6,2,9.5,0.0561324,0.210712,-0.0181367,0.00189614,-0.0415195,0.0269227,-2.15323,0.291795
3477,6,3,9.5,0.0565513,0.21064,-0.0276183,0.00285294,-0.0415324,0.0409056,-2.16319,0.292407
3478,6,4,9.5,0.0580059,0.210594,-0.0375172,0.00376551,-0.0415564,0.0551321,-2.1768,0.293239
3479,6,5,9.5,0.0597831,0.210525,-0.0479715,0.00468297,-0.0415912,0.0702402,-2.19365,0.294262
3480,7,-6,9.5,0.0668147,0.238537,0.0597751,-0.00589039,-0.0475862,-0.0879737,-2.19846,0.296604
3481,7,-5,9.5,0.0658286,0.238757,0.0485891,-0.00484853,-0.0476519,-0.0710315,-2.18002,0.295486
3482,7,-4,9.5,0.0639184,0.238826,0.0380556,-0.00390669,-0.0476202,-0.0557896,-2.16431,0.294527
3483,7,-3,9.5,0.0622167,0.238816,0.0280788,-0.00297759,-0.0475901,-0.0415494,-2.15166,0.293751
3484,7,-2,9.5,0.0621883,0.238836,0.0185335,-0.00198507,-0.0475448,-0.0277459,-2.14242,0.293186
3485,7,-1,9.5,0.0617477,0.23895,0.00921655,-0.00102094,-0.0475816,-0.0140764,-2.1368,0.292846
3486,7,0,9.5,0.0594884,0.238989,8.08355e-05,-2.88384e-05,-0.0474335,-0.000276209,-2.13486,0.292723
3487,7,1,9.5,0.0616936,0.23892,-0.00904672,0.000966585,-0.047587,0.0134434,-2.13674,0.292854
3488,7,2,9.5,0.0617557,0.238871,-0.0183437,0.00196105,-0.0475874,0.0270518,-2.14231,0.293204
3489,7,3,9.5,0.0621259,0.238815,-0.0279219,0.0029436,-0.0476143,0.0410949,-2.15149,0.293777
3490,7,4,9.5,0.0640009,0.238818,-0.0379185,0.00386665,-0.0476309,0.0553165,-2.16409,0.29456
3491,7,5,9.5,0.065555,0.238734,-0.0484421,0.00480937,-0.0476413,0.0705647,-2.17976,0.295525
3492,8,-6,9.5,0.0725452,0.26822,0.0603647,-0.0060766,-0.0540158,-0.0882874,-2.18565,0.29752
3493,8,-5,9.5,0.0716376,0.268451,0.0491229,-0.00502261,-0.0540761,-0.0714781,-2.16847,0.296464
3494,8,-4,9.5,0.0702924,0.268568,0.0384979,-0.00403422,-0.0540558,-0.0560481,-2.15392,0.295556
3495,8,-3,9.5,0.0681108,0.268505,0.0284184,-0.00308472,-0.0540167,-0.0418385,-2.14225,0.294824
3496,8,-2,9.5,0.0679531,0.26855,0.0187601,-0.00207788,-0.0539744,-0.0279499,-2.13376,0.294292
3497,8,-1,9.5,0.0677907,0.26862,0.00934714,-0.00105734,-0.0539893,-0.0143328,-2.12862,0.293978
3498,8,0,9.5,0.0641991,0.26864,8.09527e-05,-2.91412e-05,-0.0537687,-0.000337139,-2.12681,0.293859
3499,8,1,9.5,0.0673192,0.26857,-0.00917645,0.0010084,-0.0539857,0.0135758,-2.12857,0.293988
3500,8,2,9.5,0.0673968,0.268514,-0.0185775,0.00203107,-0.0539887,0.0271588,-2.13366,0.294307
3501,8,3,9.5,0.0678871,0.268464,-0.0282523,0.00303686,-0.0540099,0.0411474,-2.1421,0.294846
3502,8,4,9.5,0.0699347,0.268508,-0.0383407,0.00397415,-0.0540295,0.0553748,-2.15372,0.295582
3503,8,5,9.5,0.0710736,0.268391,-0.0489648,0.00496035,-0.054029,0.0708986,-2.16824,0.296491
3504,9,-6,9.5,0.0780894,0.299374,0.0609905,-0.00623178,-0.0607285,-0.088293,-2.17488,0.29822
3505,9,-5,9.5,0.0769579,0.2996,0.0496805,-0.0051694,-0.0607901,-0.0715789,-2.15892,0.297219
3506,9,-4,9.5,0.075797,0.299812,0.0389279,-0.00412482,-0.0607552,-0.0563125,-2.14545,0.296368
3507,9,-3,9.5,0.0727283,0.299679,0.0287122,-0.00316878,-0.0606151,-0.0420479,-2.13512,0.295696
3508,9,-2,9.5,0.0722266,0.299662,0.0189706,-0.00212802,-0.0605826,-0.0281341,-2.12732,0.295195
3509,9,-1,9.5,0.0717166,0.299761,0.00944428,-0.00110017,-0.0606102,-0.0142769,-2.1226,0.294897
3510,9,0,9.5,0.0688627,0.299797,8.53707e-05,-3.66027e-05,-0.0604243,-0.000315104,-2.121,0.294811
3511,9,1,9.5,0.0715112,0.299736,-0.00926532,0.00103002,-0.0606045,0.0135766,-2.12255,0.294905
3512,9,2,9.5,0.0714505,0.299648,-0.018768,0.00208668,-0.0606081,0.0273605,-2.12722,0.295207
3513,9,3,9.5,0.0721774,0.299596,-0.0285463,0.00310298,-0.0606086,0.041452,-2.13499,0.295708
3514,9,4,9.5,0.0746307,0.299711,-0.0387349,0.00405557,-0.0607113,0.0554607,-2.14529,0.296381
3515,9,5,9.5,0.0764402,0.299512,-0.0495201,0.00509558,-0.0607571,0.0710841,-2.15873,0.297236
3516,10,-6,9.5,0.080217,0.332048,0.0613063,-0.00632955,-0.0675368,-0.0893731,-2.16627,0.298778
3517,10,-5,9.5,0.0786158,0.332281,0.0499447,-0.00525422,-0.0676094,-0.0725225,-2.15151,0.29783
3518,10,-4,9.5,0.0782428,0.332571,0.0391908,-0.00418057,-0.0676246,-0.0565965,-2.13911,0.297031
3519,10,-3,9.5,0.076437,0.332525,0.0289858,-0.00324057,-0.0676092,-0.0422608,-2.12923,0.296391
3520,10,-2,9.5,0.0758965,0.332531,0.0191534,-0.00220755,-0.0675939,-0.0281979,-2.12207,0.295928
3521,10,-1,9.5,0.0753059,0.332592,0.00953594,-0.00113001,-0.0676108,-0.014128,-2.11775,0.295646
3522,10,0,9.5,0.0739285,0.332612,8.67982e-05,-3.71962e-05,-0.0675358,-0.00034328,-2.11629,0.295563
3523,10,1,9.5,0.0748515,0.332552,-0.00935054,0.00105848,-0.0675971,0.0135298,-2.11771,0.295646
3524,10,2,9.5,0.0750892,0.332469,-0.0189547,0.00213366,-0.0676052,0.0275292,-2.12197,0.295926
3525,10,3,9.5,0.0757911,0.332405,-0.0288065,0.00316128,-0.0675994,0.0417153,-2.12913,0.296393
3526,10,4,9.5,0.0777204,0.332445,-0.0390338,0.00411316,-0.067597,0.0561386,-2.13897,0.297039
3527,10,5,9.5,0.0783865,0.332222,-0.0497943,0.00518826,-0.0675654,0.0720565,-2.15135,0.297848
3528,-10,-6,10.0,0.0347674,-0.147807,0.0669664,-0.00927076,0.0400263,-0.0929297,-2.44801,0.174793
3529,-10,-5,10.0,0.0297588,-0.145837,0.0545068,-0.00758897,0.0402767,-0.0761823,-2.43237,0.170234
3530,-10,-4,10.0,0.0283759,-0.144688,0.0427444,-0.00607465,0.0401444,-0.0596081,-2.41856,0.166257
3531,-10,-3,10.0,0.0277914,-0.143863,0.0315591,-0.0045657,0.0399752,-0.0439125,-2.40716,0.162977
3532,-10,-2,10.0,0.0275364,-0.143288,0.020821,-0.00306044,0.0398255,-0.0288948,-2.39857,0.160526
3533,-10,-1,10.0,0.0272134,-0.142909,0.0103836,-0.00154754,0.0397421,-0.0144177,-2.39321,0.159009
3534,-10,0,10.0,0.026775,-0.142829,0.000133465,-3.90177e-05,0.0397327,-8.30927e-05,-2.39147,0.158536
3535,-10,1,10.0,0.0270509,-0.142887,-0.0101165,0.00146889,0.0397481,0.0140748,-2.39316,0.159007
3536,-10,2,10.0,0.0273351,-0.143251,-0.0205474,0.0029773,0.0398243,0.0285802,-2.39847,0.16052
3537,-10,3,10.0,0.0279022,-0.143843,-0.0312938,0.00447483,0.0399541,0.0435844,-2.40701,0.162969
3538,-10,4,10.0,0.0285961,-0.144677,-0.0424814,0.00597524,0.0401074,0.0593168,-2.41842,0.166247
3539,-10,5,10.0,0.0303143,-0.145897,-0.0542311,0.00749501,0.040197,0.075916,-2.4322,0.170225
3540,-9,-6,10.0,0.0347686,-0.123639,0.0653944,-0.00872289,0.033783,-0.0914132,-2.45634,0.182942
3541,-9,-5,10.0,0.0294082,-0.121727,0.053165,-0.00712094,0.0340369,-0.0750171,-2.43973,0.178276
3542,-9,-4,10.0,0.0275294,-0.120593,0.0416289,-0.00569254,0.0339393,-0.058712,-2.42498,0.174178
3543,-9,-3,10.0,0.0269848,-0.119799,0.0307079,-0.00427872,0.033776,-0.0432511,-2.41269,0.170784
3544,-9,-2,10.0,0.0266515,-0.119235,0.020241,-0.00286479,0.0336453,-0.0284983,-2.40342,0.168236
3545,-9,-1,10.0,0.0265308,-0.118909,0.0100953,-0.00145078,0.0335588,-0.0141962,-2.39765,0.166652
3546,-9,0,10.0,0.0263534,-0.118858,0.000128879,-3.55729e-05,0.0335436,-0.00010666,-2.39577,0.166165
3547,-9,1,10.0,0.0263862,-0.118903,-0.00983206,0.00137902,0.0335619,0.0139819,-2.39763,0.16665
3548,-9,2,10.0,0.0266272,-0.11924,-0.0199798,0.00278845,0.0336353,0.0282463,-2.40338,0.168235
3549,-9,3,10.0,0.0269951,-0.119797,-0.0304423,0.00419449,0.0337544,0.0430227,-2.41261,0.170782
3550,-9,4,10.0,0.0279191,-0.120604,-0.0413773,0.0056005,0.0339019,0.0584803,-2.42486,0.174178
3551,-9,5,10.0,0.0300201,-0.121794,-0.0528964,0.00702821,0.0339593,0.0747486,-2.43957,0.178277
3552,-8,-6,10.0,0.0359996,-0.100524,0.0640881,-0.00823504,0.0279046,-0.0899041,-2.46215,0.192108
3553,-8,-5,10.0,0.0306606,-0.0987317,0.0520509,-0.00672032,0.0281266,-0.0737878,-2.44449,0.18744
3554,-8,-4,10.0,0.0288362,-0.0976767,0.0407181,-0.00535505,0.0280263,-0.0576645,-2.42872,0.183297
3555,-8,-3,10.0,0.0282538,-0.0969251,0.0300131,-0.00402322,0.027873,-0.0424946,-2.41557,0.179851
3556,-8,-2,10.0,0.0279047,-0.0963865,0.0197733,-0.00269034,0.0277479,-0.0280664,-2.40554,0.177249
3557,-8,-1,10.0,0.0278131,-0.0960829,0.00986198,-0.00135568,0.0276632,-0.0141126,-2.39926,0.175613
3558,-8,0,10.0,0.0258179,-0.0960442,0.000124808,-3.52905e-05,0.0277755,-0.000111909,-2.39726,0.175053
3559,-8,1,10.0,0.0278782,-0.0960953,-0.00961172,0.00129067,0.0276623,0.0138734,-2.39919,0.175612
3560,-8,2,10.0,0.0282294,-0.0963827,-0.0195304,0.00262446,0.0277312,0.0279796,-2.40542,0.177246
3561,-8,3,10.0,0.0285681,-0.0969036,-0.0297713,0.00394778,0.0278449,0.042436,-2.41543,0.179851
3562,-8,4,10.0,0.0295863,-0.0976788,-0.0404991,0.00527681,0.0279771,0.0575741,-2.42859,0.183305
3563,-8,5,10.0,0.0315357,-0.0987972,-0.051806,0.00663153,0.0280395,0.0735966,-2.44432,0.18745
3564,-7,-6,10.0,0.0366171,-0.078241,0.0628795,-0.00776897,0.0223715,-0.0887046,-2.46524,0.202334
3565,-7,-5,10.0,0.0315412,-0.0766522,0.0510081,-0.00634008,0.0225328,-0.072713,-2.44645,0.197748
3566,-7,-4,10.0,0.0293905,-0.0756887,0.0398437,-0.00504141,0.0224586,-0.0569605,-2.42958,0.193654
3567,-7,-3,10.0,0.0288641,-0.074986,0.0293443,-0.0037832,0.0223112,-0.0420239,-2.41533,0.190227
3568,-7,-2,10.0,0.0285158,-0.0744802,0.0193211,-0.00253251,0.0222008,-0.0278154,-2.40458,0.187642
3569,-7,-1,10.0,0.0283711,-0.0741897,0.00962754,-0.00128252,0.0221249,-0.0141034,-2.39785,0.186025
3570,-7,0,10.0,0.0259757,-0.0740974,0.000121112,-3.17711e-05,0.0222818,-8.59164e-05,-2.39568,0.185447
3571,-7,1,10.0,0.0290938,-0.0741804,-0.00939718,0.00122217,0.0221043,0.0139196,-2.39787,0.186032
3572,-7,2,10.0,0.0292618,-0.0744584,-0.0190967,0.00246381,0.0221766,0.0277056,-2.40446,0.187643
3573,-7,3,10.0,0.0295325,-0.0749433,-0.0291303,0.00371183,0.0222841,0.0419111,-2.4152,0.190235
3574,-7,4,10.0,0.0304419,-0.0756637,-0.0396544,0.00496861,0.0224087,0.0567916,-2.42935,0.193663
3575,-7,5,10.0,0.0324993,-0.0767071,-0.0507786,0.00625094,0.0224602,0.0725479,-2.44614,0.197757
3576,-6,-6,10.0,0.0342632,-0.056713,0.0614751,-0.00726249,0.0172679,-0.0877335,-2.46413,0.213483
3577,-6,-5,10.0,0.0298942,-0.0553495,0.0498281,-0.00595124,0.0173522,-0.0717318,-2.44423,0.209117
3578,-6,-4,10.0,0.0279511,-0.0544323,0.0389038,-0.0047274,0.0172931,-0.0561894,-2.42628,0.205202
3579,-6,-3,10.0,0.0274771,-0.0537846,0.0286328,-0.00355037,0.0171622,-0.0413813,-2.41111,0.201911
3580,-6,-2,10.0,0.0271938,-0.053321,0.018844,-0.00237779,0.0170606,-0.0273116,-2.39952,0.199408
3581,-6,-1,10.0,0.0269739,-0.053042,0.00938546,-0.00120995,0.0169935,-0.0137422,-2.39239,0.197869
3582,-6,0,10.0,0.0253232,-0.0529377,0.000115973,-2.92896e-05,0.0170741,-0.000147321,-2.38984,0.197284
3583,-6,1,10.0,0.027017,-0.0530461,-0.00915077,0.00114329,0.0169972,0.013501,-2.39231,0.197871
3584,-6,2,10.0,0.0271737,-0.0533056,-0.0186015,0.00229721,0.0170699,0.0271399,-2.39936,0.199419
3585,-6,3,10.0,0.0275251,-0.0537655,-0.0283931,0.00346596,0.0171647,0.0412215,-2.41085,0.20192
3586,-6,4,10.0,0.0283852,-0.0544216,-0.0386797,0.00463868,0.0172805,0.0559823,-2.42597,0.205216
3587,-6,5,10.0,0.0305882,-0.0553921,-0.0495839,0.00584376,0.0173155,0.0715739,-2.4439,0.209141
3588,-5,-6,10.0,0.0341102,-0.0358942,0.0603167,-0.00683297,0.0122623,-0.0867551,-2.45786,0.225143
3589,-5,-5,10.0,0.0301278,-0.0347015,0.0488563,-0.00562028,0.0123052,-0.070734,-2.43674,0.221102
3590,-5,-4,10.0,0.027942,-0.033828,0.0381229,-0.00445924,0.0122902,-0.0554966,-2.4176,0.21747
3591,-5,-3,10.0,0.0274326,-0.0332349,0.028037,-0.00334388,0.0121766,-0.0408179,-2.40142,0.214414
3592,-5,-2,10.0,0.0271634,-0.0328128,0.0184417,-0.00224316,0.0120945,-0.0268549,-2.38904,0.212085
3593,-5,-1,10.0,0.0268829,-0.0325518,0.00918233,-0.00114315,0.0120371,-0.013461,-2.38137,0.210643
3594,-5,0,10.0,0.0260031,-0.0324391,0.000113302,-3.4298e-05,0.0120709,-9.07883e-05,-2.37867,0.210108
3595,-5,1,10.0,0.0268695,-0.0325451,-0.00895527,0.00107237,0.0120411,0.013265,-2.38128,0.210648
3596,-5,2,10.0,0.02717,-0.0327953,-0.0182107,0.00216049,0.0120982,0.0267277,-2.38887,0.212101
3597,-5,3,10.0,0.0276248,-0.0332228,-0.0278129,0.00325789,0.0121803,0.0406624,-2.40114,0.214432
3598,-5,4,10.0,0.0286266,-0.0338336,-0.0379244,0.00436265,0.0122949,0.0553089,-2.41727,0.217498
3599,-5,5,10.0,0.0310056,-0.0347308,-0.0486448,0.00551722,0.0122841,0.0706134,-2.43639,0.221142
3600,-4,-6,10.0,0.0354357,-0.0155102,0.0594233,-0.00647503,0.00742965,-0.0858968,-2.44584,0.236849
3601,-4,-5,10.0,0.0317827,-0.0144751,0.0480977,-0.00535476,0.00741528,-0.0697433,-2.42346,0.233222
3602,-4,-4,10.0,0.0292316,-0.0136502,0.0375095,-0.00423873,0.00744896,-0.0548404,-2.40318,0.229957
3603,-4,-3,10.0,0.0285905,-0.0131099,0.02757,-0.00318108,0.00735555,-0.0403685,-2.38596,0.227201
3604,-4,-2,10.0,0.028406,-0.012731,0.0181273,-0.00213155,0.00727966,-0.0265811,-2.37276,0.225108
3605,-4,-1,10.0,0.0281781,-0.0124983,0.00902304,-0.00108875,0.00722443,-0.0133367,-2.36454,0.223806
3606,-4,0,10.0,0.0271733,-0.0124146,0.000109733,-3.34334e-05,0.00725306,-0.000131794,-2.36166,0.223322
3607,-4,1,10.0,0.0280774,-0.0124842,-0.00880188,0.00102138,0.00722734,0.0131037,-2.36445,0.223818
3608,-4,2,10.0,0.0284692,-0.0127173,-0.0179056,0.00205842,0.00726726,0.0263463,-2.37254,0.225126
3609,-4,3,10.0,0.0291551,-0.0131242,-0.0273688,0.00309208,0.00735297,0.0401806,-2.38566,0.227235
3610,-4,4,10.0,0.0300103,-0.0136592,-0.0373261,0.0041449,0.00745847,0.0546754,-2.40284,0.229998
3611,-4,5,10.0,0.0327959,-0.0144894,-0.0479051,0.00525602,0.00740671,0.069687,-2.4231,0.233277
